#{"t_start": 1758848061.737221, "env_id": "None"}
r,l,t,success,distance
-138.869616,500,151.190494,False,0.3690424859523773
-66.691532,500,151.870997,False,0.13573086261749268
-58.485022,500,152.532075,False,0.11824443936347961
-126.65035,500,153.148382,False,0.29760992527008057
-117.24899,500,153.81824,False,0.3222740888595581
-116.814501,500,154.523491,False,0.3583293557167053
-119.728162,500,155.252738,False,0.29653242230415344
-129.747928,500,155.919604,False,0.23835241794586182
-132.081279,500,156.56072,False,0.3459744155406952
-129.876357,500,157.179339,False,0.3290139436721802
-103.370784,500,608.279157,False,0.12505298852920532
-77.295673,500,608.94352,False,0.11785709112882614
-116.790285,500,609.637624,False,0.17334386706352234
-88.699569,500,610.319101,False,0.1356191635131836
-1.684478,55,610.401344,True,0.049983955919742584
-45.390628,500,611.081823,False,0.06485336273908615
-9.129724,129,611.271568,True,0.04894904047250748
-74.928155,500,611.942528,False,0.12287258356809616
-69.868337,500,612.584219,False,0.1006721556186676
1.499102,24,612.622283,True,0.048070430755615234
1.597032,25,1071.51483,True,0.048945166170597076
-19.277329,163,1071.813318,True,0.0488370843231678
-59.765557,500,1072.747334,False,0.0585484653711319
-5.588129,71,1072.885318,True,0.049578700214624405
-2.285215,45,1072.975472,True,0.04965231940150261
-7.505959,65,1073.104968,True,0.046526893973350525
-82.224964,500,1073.998024,False,0.09320011734962463
-70.660024,500,1074.901414,False,0.11461866647005081
2.494257,23,1074.955632,True,0.049815040081739426
-4.280999,48,1075.049925,True,0.04594437777996063
-12.626157,127,1534.555319,True,0.04748671501874924
-13.384389,131,1534.789712,True,0.04940597712993622
0.550031,26,1534.846166,True,0.0487532801926136
-3.681122,60,1534.953206,True,0.0476461760699749
-40.761038,190,1535.264176,True,0.04799647256731987
-23.084596,111,1535.449295,True,0.0496230311691761
-3.841017,73,1535.580309,True,0.04957949370145798
-50.381407,500,1536.431744,False,0.06294529885053635
-82.718586,500,1537.282226,False,0.11233837902545929
-9.556362,61,1537.405185,True,0.04764506593346596
-4.80557,63,2032.476714,True,0.048974137753248215
-7.278412,72,2032.587165,True,0.048489149659872055
-17.447602,117,2032.755083,True,0.04691029340028763
-19.360172,106,2032.934034,True,0.04968515783548355
-8.560411,71,2033.077609,True,0.04623386636376381
3.186901,15,2033.111256,True,0.04778802767395973
-3.592225,59,2033.187735,True,0.049266573041677475
-8.810013,72,2033.307379,True,0.04961513355374336
-1.858065,45,2033.378359,True,0.0487445630133152
-57.038375,500,2034.36288,False,0.08392643928527832
-47.974646,500,2545.478858,False,0.062637560069561
2.952379,15,2545.508697,True,0.04897041991353035
3.365361,13,2545.534425,True,0.049432940781116486
-14.375375,85,2545.695652,True,0.048870522528886795
-2.747835,52,2545.7709,True,0.04885201156139374
-5.503556,64,2545.869808,True,0.04988674446940422
-10.338347,80,2546.0106,True,0.0475841723382473
1.64325,24,2546.060457,True,0.04991985112428665
-4.367814,62,2546.171548,True,0.047961123287677765
3.224541,14,2546.194217,True,0.04995210841298103
-18.720979,119,3092.413888,True,0.04813133180141449
-12.489181,79,3092.560951,True,0.04616733640432358
2.556134,18,3092.605268,True,0.04808303341269493
-3.357567,47,3092.695999,True,0.04992784187197685
-17.04507,123,3092.934774,True,0.04844995215535164
4.905123,1,3092.947616,True,0.039012499153614044
-19.505189,118,3093.176075,True,0.04942382127046585
-10.138891,105,3093.403169,True,0.02473171427845955
-13.319961,118,3093.63939,True,0.04957074671983719
-4.899473,57,3093.75149,True,0.049461912363767624
-14.593315,85,3625.27102,True,0.04981183633208275
-35.513023,500,3626.184451,False,0.05120638385415077
-0.982483,34,3626.255918,True,0.04790119454264641
-7.642985,77,3626.406964,True,0.0482388511300087
-4.707887,71,3626.546193,True,0.049774039536714554
2.618433,19,3626.591571,True,0.04878639429807663
-64.174902,500,3627.510149,False,0.0744175836443901
3.101987,15,3627.546048,True,0.04862175136804581
-2.914183,37,3627.622285,True,0.04775619879364967
-7.034888,79,3627.768933,True,0.04813574254512787
-5.885096,70,4172.189782,True,0.04967881739139557
-0.4299,41,4172.277882,True,0.04957498237490654
-17.495824,114,4172.507568,True,0.04893341287970543
-5.499197,57,4172.58348,True,0.0483163520693779
-1.178897,38,4172.667877,True,0.04953623563051224
-5.416395,52,4172.776534,True,0.04926140233874321
-2.42295,48,4172.879951,True,0.04964818060398102
1.589697,27,4172.949095,True,0.049176182597875595
3.433639,11,4172.983072,True,0.04789628088474274
-5.386894,54,4173.091974,True,0.04816392436623573
-8.513009,69,4729.080497,True,0.04884743317961693
-4.447376,66,4729.216383,True,0.049763355404138565
-18.292087,107,4729.415647,True,0.04800082743167877
-9.07538,68,4729.556177,True,0.04798687621951103
-17.972607,124,4729.796855,True,0.04949141666293144
-7.762617,62,4729.91868,True,0.04805701598525047
