#{"t_start": 1758931206.040606, "env_id": "None"}
r,l,t,success,distance
-168.658437,500,5.298021,False,0.2760709524154663
-113.784769,500,6.81587,False,0.1634955108165741
-128.549355,500,8.384292,False,0.204841747879982
-117.143054,500,9.849491,False,0.1567440778017044
-31.570916,284,10.693596,True,0.049597807228565216
-145.732865,500,44.067021,False,0.23107720911502838
-110.721972,500,113.119629,False,0.19885317981243134
-182.818903,500,193.683594,False,0.4883665144443512
-188.294905,500,271.291473,False,0.2891520857810974
-46.33553,222,302.682739,True,0.04726102203130722
-121.271243,495,372.468479,True,0.047408558428287506
-135.405465,500,441.428127,False,0.19209347665309906
-9.723055,97,454.788294,True,0.04864618182182312
-10.393618,62,462.852306,True,0.04917861893773079
-76.419929,500,527.058137,False,0.1186596006155014
-22.348925,119,543.929064,True,0.04981926828622818
-5.221404,50,549.950342,True,0.04972211271524429
-5.302575,45,555.999225,True,0.04887768253684044
-84.944679,500,620.232807,False,0.09495044499635696
-47.48027,374,666.149153,True,0.04834399372339249
-100.83102,500,730.149541,False,0.12654948234558105
-90.520221,500,793.323369,False,0.08592427521944046
-6.645347,80,805.141847,True,0.04848642647266388
-24.039244,150,825.648848,True,0.04774363338947296
-108.166399,500,890.343532,False,0.11808058619499207
-3.155971,49,896.498685,True,0.049362242221832275
-12.87685,90,907.098619,True,0.049764931201934814
-3.71802,61,915.247959,True,0.04976631700992584
1.849416,20,917.33156,True,0.049477770924568176
-8.961579,100,931.434927,True,0.04993939772248268
-3.209423,70,939.5194,True,0.04928312078118324
-14.465967,111,953.718628,True,0.047200970351696014
-29.85681,136,969.893552,True,0.049114473164081573
-31.444483,248,1002.014824,True,0.048601869493722916
-33.879585,338,1044.499808,True,0.04896164685487747
-30.91276,251,1076.935454,True,0.04910228028893471
-39.287008,302,1115.629326,True,0.04969026893377304
-1.146783,34,1119.657894,True,0.047439318150281906
-8.837,73,1128.346727,True,0.04950983077287674
-12.712393,138,1146.607036,True,0.04968901351094246
-8.191775,120,1160.851386,True,0.04957734793424606
-72.08072,500,1226.049318,False,0.06112948805093765
-16.547115,98,1238.304637,True,0.0463515929877758
3.622152,14,1240.323732,True,0.049217794090509415
2.328929,21,1242.339316,True,0.04998748004436493
-15.839988,108,1256.693755,True,0.04875190928578377
-23.776309,119,1271.109687,True,0.048995450139045715
2.462697,19,1273.180051,True,0.04905751347541809
-12.917247,132,1291.527032,True,0.04889266937971115
-19.658292,110,1303.824399,True,0.04968646541237831
-2.492405,47,1309.946464,True,0.04951687157154083
2.249105,20,1313.896643,True,0.04687432572245598
-17.214496,93,1324.282721,True,0.047372739762067795
-10.364931,62,1332.396173,True,0.04909902438521385
-126.923149,500,1397.977437,False,0.14555561542510986
-7.839981,59,1404.229044,True,0.04954344034194946
-20.890159,89,1416.393688,True,0.04899834468960762
-14.407743,103,1428.825435,True,0.04698445647954941
-41.449929,161,1449.321073,True,0.049548402428627014
-10.905604,70,1459.478769,True,0.04725067690014839
0.446307,24,1461.593572,True,0.04793989285826683
-0.974804,35,1465.67747,True,0.047710154205560684
-1.439463,32,1469.784303,True,0.04800063744187355
-9.003376,55,1477.941515,True,0.04811738431453705
-5.087433,55,1484.076103,True,0.04775417223572731
4.907219,1,1484.095321,True,0.02104877308011055
-15.392898,86,1496.409695,True,0.04924962297081947
0.681965,24,1498.521632,True,0.047844987362623215
-14.336524,91,1510.912085,True,0.04929843172430992
-38.748713,140,1529.34012,True,0.0460522286593914
4.281201,6,1529.389107,True,0.04961911961436272
-3.215588,51,1535.596621,True,0.049184586852788925
