#{"t_start": 1758885311.7753396, "env_id": "None"}
r,l,t,success,distance
-46.558383,500,3436.484225,False,0.056358452886343
-14.792017,95,3436.667891,True,0.047330886125564575
-7.306867,98,3436.823277,True,0.04997112601995468
-82.658301,500,3437.684289,False,0.12429053336381912
-63.266795,500,3438.476943,False,0.10071616619825363
0.891058,31,3438.525353,True,0.04852273687720299
-3.190196,48,3438.603005,True,0.04882855713367462
-3.444429,57,3438.701907,True,0.04909168556332588
-43.864789,500,3439.618121,False,0.05178273841738701
-6.945124,75,3439.736273,True,0.048964980989694595
-74.659477,500,5436.748333,False,0.12658627331256866
-30.65407,157,5437.063076,True,0.0472598560154438
-8.77805,68,5437.188071,True,0.048287998884916306
-67.025414,500,5438.174495,False,0.07247662544250488
-6.234432,65,5438.30076,True,0.04932619258761406
-38.609755,500,5439.375257,False,0.05304812639951706
-1.527203,54,5439.476419,True,0.04830848053097725
-5.421715,65,5439.591676,True,0.049012862145900726
-14.339865,70,5439.733084,True,0.04549754783511162
-74.381032,500,5440.671973,False,0.12100368738174438
07
-82.153576,500,1061.658026,False,0.09015438705682755
-30.090069,142,1083.750703,True,0.04967464134097099
-47.509271,229,1117.5251,True,0.04960174113512039
1.562667,30,1122.028678,True,0.04918022081255913
-16.445062,111,1138.357634,True,0.04680043086409569
-96.877609,500,1425.676596,False,0.12866030633449554
-50.919086,341,1642.326887,True,0.048966553062200546
-17.807796,97,1742.688987,True,0.04996509850025177
-38.990664,336,1959.287374,True,0.049606647342443466
0.415558,30,1984.946865,True,0.04846380650997162
-39.97526,133,2074.634622,True,0.04948868602514267
-5.343003,61,2103.935976,True,0.04927002638578415
-10.07839,71,2151.363418,True,0.04795614257454872
-6.280128,69,2189.122865,True,0.048892147839069366
-14.26175,78,2236.729553,True,0.048178475350141525
-60.082144,336,2440.556095,True,0.04573264345526695
-4.389001,50,2471.765039,True,0.04815177991986275
4.782245,2,2471.8692,True,0.04802434518933296
-11.375549,67,2523.7935,True,0.04941624402999878
-21.242971,154,2612.297722,True,0.04981827363371849
