#{"t_start": 1758885310.2282143, "env_id": "None"}
r,l,t,success,distance
-73.598267,500,4.568273,False,0.11950579285621643
-115.085954,500,5.98332,False,0.14041052758693695
-153.509097,500,7.410195,False,0.2570067346096039
-131.968938,500,8.838524,False,0.21065199375152588
-144.450532,500,10.27255,False,0.23695267736911774
-163.322621,500,70.36998,False,0.2699717879295349
-168.891386,500,130.846847,False,0.2746456265449524
-188.130687,500,202.101613,False,0.3201039433479309
-139.997752,500,284.102354,False,0.2136053442955017
-101.829076,500,357.465372,False,0.1527101695537567
-100.20311,500,429.908274,False,0.14029695093631744
-37.899562,292,473.80371,True,0.04722364619374275
-80.341166,500,551.706639,False,0.09347238391637802
-25.898727,204,581.09427,True,0.049602195620536804
-158.620495,500,660.083762,False,0.22300760447978973
-117.065237,500,733.566212,False,0.2286503165960312
-113.363362,500,814.710006,False,0.21367472410202026
-91.44039,500,889.860981,False,0.10971414297819138
-76.448019,500,974.262731,False,0.059053558856248856
-12.53523,104,988.574841,True,0.048166099935770035
4.68922,3,988.601428,True,0.046846434473991394
-42.698977,307,1035.898857,True,0.047310370951890945
-59.399109,341,1088.232313,True,0.04977341741323471
-92.53175,500,1237.736243,False,0.09835166484117508
-17.091639,121,1313.283938,True,0.04776797443628311
-67.124177,363,1506.348337,True,0.04906750097870827
-55.198394,439,1851.040863,True,0.049513958394527435
-102.878262,500,2160.288598,False,0.1310780793428421
4.892831,1,2160.391591,True,0.049678023904561996
1.047631,32,2179.253986,True,0.04938075691461563
-101.130741,500,2480.614792,False,0.1193215474486351
-43.762244,403,2747.605811,True,0.04914889484643936
-11.657278,126,2817.597137,True,0.048391036689281464
-48.88767,371,3049.606033,True,0.04546993598341942
-38.711654,330,3236.741418,True,0.04918429255485535
-18.792614,122,3256.858213,True,0.04976482316851616
-28.497066,231,3285.631536,True,0.048913680016994476
-22.340589,132,3305.090417,True,0.04797026515007019
2.062813,23,3307.377772,True,0.048558954149484634
-4.056762,51,3314.197702,True,0.04828515648841858
0.465,32,3318.197112,True,0.047288134694099426
-7.725169,49,3324.365342,True,0.04685854911804199
-9.83867,81,3334.305943,True,0.04856341332197189
4.22205,7,3336.228946,True,0.04650800675153732
-30.703968,137,3351.945155,True,0.04996660351753235
-36.699292,144,3369.568202,True,0.04968372732400894
-88.900819,500,3431.39568,False,0.07754148542881012
-19.146284,166,3455.625555,True,0.04914778098464012
-9.276745,81,3465.524967,True,0.04930280148983002
-33.247997,152,3486.942298,True,0.0486009456217289
-12.128694,89,3497.427094,True,0.048664841800928116
