#{"t_start": 1758272215.373317, "env_id": null}
r,l,t,success,distance
-14.802189,152,817.527221,True,0.049525097012519836
-5.103288,59,820.64294,True,0.04996022954583168
-33.745998,142,827.650523,True,0.04793374240398407
-75.51779,500,851.767035,False,0.0673600286245346
-94.96422,500,876.043952,False,0.13099662959575653
-121.764312,500,901.28431,False,0.19435811042785645
-1.686687,44,902.853065,True,0.049485161900520325
-124.788247,500,927.811112,False,0.21261461079120636
2.661334,17,928.596769,True,0.04987310990691185
-0.118092,28,929.399021,True,0.045664358884096146
-8.950271,87,934.083667,True,0.049801282584667206
-1.468591,35,935.648994,True,0.046511437743902206
-0.339083,36,937.204156,True,0.04990711435675621
-75.639962,500,962.100611,False,0.10524588823318481
-198.554464,500,987.399144,False,0.3997870087623596
-12.127596,76,991.377301,True,0.04949850216507912
-33.696534,210,1001.605205,True,0.04838494583964348
-121.311238,500,1025.883613,False,0.15639673173427582
-16.729253,156,1033.745162,True,0.04995395243167877
3.973362,8,1033.759296,True,0.04910878464579582
-0.139242,39,1036.091063,True,0.04612337052822113
-2.402692,54,1038.427255,True,0.04718044772744179
-46.137398,197,1047.798239,True,0.049364715814590454
-21.709821,186,1057.14384,True,0.049109820276498795
-27.714739,133,1063.437498,True,0.04624824598431587
-32.177465,158,1071.249592,True,0.04396824911236763
-2.358528,43,1073.630372,True,0.04967384785413742
3.553001,11,1073.656477,True,0.04724418371915817
-121.12473,500,1098.588231,False,0.20068389177322388
4.920236,1,1098.593767,True,0.03252222761511803
-2.8224,64,1101.710259,True,0.04895032197237015
-3.848836,58,1104.107893,True,0.04940211772918701
-21.734285,196,1114.194293,True,0.049846816807985306
-13.247068,82,1118.094922,True,0.04849162697792053
-89.031306,500,1142.265537,False,0.11197319626808167
-111.863301,500,1166.444276,False,0.15165628492832184
-15.191354,105,1171.945712,True,0.04890900105237961
-6.270451,73,1175.073711,True,0.04838789626955986
1.434911,28,1176.625215,True,0.04944651201367378
-5.622831,59,1179.805147,True,0.047243524342775345
-45.507203,235,1191.579964,True,0.04712803289294243
4.791647,2,1191.585876,True,0.04995445907115936
2.850599,15,1192.376943,True,0.04829643294215202
-8.316859,76,1195.489174,True,0.047706522047519684
-2.877085,48,1197.828638,True,0.049302246421575546
2.57295,19,1199.373102,True,0.04943249374628067
1.092596,22,1200.185653,True,0.045271117240190506
-9.236508,83,1204.08138,True,0.04910990968346596
-11.197431,101,1208.757821,True,0.048960983753204346
-1.721806,53,1211.932915,True,0.0479562021791935
0.783791,27,1212.729515,True,0.04700535535812378
2.499454,16,1213.505442,True,0.04723629727959633
1.973469,24,1215.045352,True,0.0496274009346962
2.380622,20,1215.836863,True,0.049636587500572205
-15.136274,84,1219.731516,True,0.04598179832100868
-12.553257,86,1224.410758,True,0.049281854182481766
-21.79056,175,1232.967911,True,0.0498766154050827
-2.524887,66,1236.07005,True,0.04776192829012871
-19.537133,116,1241.533977,True,0.049193572252988815
-4.186922,60,1244.660273,True,0.04953790828585625
-4.93038,58,1247.014926,True,0.04922161251306534
-70.218454,500,1274.08821,False,0.08341469615697861
-37.799441,231,1285.312179,True,0.048357393592596054
1.067466,24,1286.874854,True,0.04831361398100853
-20.786806,138,1293.138397,True,0.04988357052206993
-30.171827,189,1302.590388,True,0.04788396507501602
4.045835,8,1303.354958,True,0.04476647824048996
-9.729345,70,1306.506336,True,0.0487186498939991
-7.028699,69,1309.69489,True,0.04829926788806915
-6.399413,63,1312.820929,True,0.0477248877286911
-6.075522,67,1315.976646,True,0.04920545592904091
-21.72833,203,1326.421306,True,0.04885127395391464
-3.301449,54,1328.781216,True,0.04622344672679901
-0.895243,42,1331.113461,True,0.04995334520936012
-109.195478,500,1355.350276,False,0.08596641570329666
-25.358162,169,1364.316562,True,0.04941549152135849
-9.371311,80,1368.328105,True,0.047944288700819016
-4.58315,54,1370.672564,True,0.04963807761669159
-11.368372,90,1375.323906,True,0.047879841178655624
2.168943,22,1376.148645,True,0.04733974486589432
-4.791788,63,1379.398527,True,0.04877534136176109
-8.619282,59,1382.509403,True,0.04816371202468872
-16.743372,110,1387.97472,True,0.04863470792770386
-1.661077,38,1389.657242,True,0.04925444349646568
-3.348369,54,1393.707571,True,0.049568720161914825
-0.045842,33,1395.26626,True,0.049091264605522156
2.630652,16,1396.093918,True,0.049926623702049255
-0.194554,38,1397.667675,True,0.04971715435385704
-1.490892,40,1399.310161,True,0.048871710896492004
4.908471,1,1400.135118,True,0.033016137778759
0.723756,28,1400.946465,True,0.04942190274596214
-14.215542,69,1404.868482,True,0.04351377114653587
-5.521868,60,1407.269769,True,0.04958226904273033
-136.49002,500,1432.254279,False,0.19255846738815308
-10.741931,103,1437.003388,True,0.049471840262413025
-1.785725,37,1438.605825,True,0.049022529274225235
-80.818229,500,1463.673273,False,0.10193346440792084
-4.815616,55,1466.041913,True,0.04697355628013611
-2.004911,44,1468.411149,True,0.04908882454037666
-6.378428,66,1471.544518,True,0.04969969764351845
-3.728843,65,1474.636471,True,0.04999251291155815
-172.160592,500,1498.955259,False,0.2954530715942383
-12.373032,100,1503.672354,True,0.049123648554086685
-146.78194,500,1528.691092,False,0.23714382946491241
4.937593,1,1528.695577,True,0.026091979816555977
-18.020218,101,1533.415939,True,0.04504445567727089
-8.641773,75,1537.298449,True,0.04827580600976944
3.276008,13,1538.071828,True,0.048032645136117935
0.705806,32,1540.080258,True,0.04854075238108635
-5.289532,53,1542.774799,True,0.049197494983673096
-0.244796,36,1544.332656,True,0.04939158633351326
-15.545092,95,1549.306352,True,0.048814427107572556
-66.842772,500,1574.005417,False,0.09691378474235535
-0.620968,33,1575.576439,True,0.04847389832139015
-4.02681,63,1578.722233,True,0.04944069683551788
1.012294,28,1580.270877,True,0.04760278761386871
2.744363,18,1581.064257,True,0.049734678119421005
-3.714616,41,1583.412885,True,0.04743700847029686
3.878255,9,1583.433492,True,0.04949245974421501
-20.220521,222,1594.36088,True,0.04810360446572304
-2.101306,46,1596.691205,True,0.04908222705125809
-7.814459,64,1599.796731,True,0.04657645896077156
1.396845,23,1601.348174,True,0.04976113513112068
-11.017968,99,1606.104034,True,0.04970337450504303
-8.412351,81,1610.008383,True,0.048316821455955505
-3.984738,61,1613.123402,True,0.04877665266394615
4.914976,1,1613.128874,True,0.020143331959843636
-5.504215,52,1615.502547,True,0.04680360481142998
-8.122377,72,1618.622711,True,0.04893031343817711
-11.448561,77,1622.513646,True,0.04649746045470238
3.260552,13,1623.320222,True,0.04933291673660278
-13.161195,95,1627.989338,True,0.04819858819246292
-81.673121,500,1652.24913,False,0.12378007173538208
-1.174726,33,1653.844094,True,0.04651101306080818
4.30044,6,1654.614383,True,0.045181602239608765
-20.635148,123,1660.106821,True,0.04671063274145126
0.995295,29,1661.664466,True,0.04916688799858093
-9.202562,88,1666.339742,True,0.04986334592103958
-4.448114,58,1668.686075,True,0.04888796806335449
-10.004815,73,1672.571707,True,0.04566207528114319
-12.213083,92,1677.26856,True,0.048269860446453094
-1.311055,36,1678.829496,True,0.04947017878293991
3.206212,16,1679.608227,True,0.049695100635290146
4.902487,1,1679.613257,True,0.02373475767672062
-1.307491,44,1681.951237,True,0.04938090965151787
-3.354711,55,1684.347786,True,0.049839068204164505
-9.76932,103,1689.769138,True,0.04878872260451317
4.032283,8,1689.783019,True,0.04635155573487282
-6.327317,56,1692.918203,True,0.04915497452020645
-10.743638,106,1697.595264,True,0.04987673461437225
4.657941,3,1697.608062,True,0.04801090061664581
-4.885663,72,1701.533883,True,0.049042269587516785
4.894564,1,1701.538633,True,0.048224374651908875
3.713156,11,1702.317731,True,0.048344023525714874
-17.593993,153,1709.359404,True,0.049616724252700806
-5.888772,77,1713.266363,True,0.0485721118748188
-12.620872,91,1717.993232,True,0.0496610626578331
-2.484421,48,1720.320537,True,0.04852772504091263
-3.232809,48,1722.689376,True,0.0496506541967392
-5.171188,60,1725.049034,True,0.048265404999256134
