#{"t_start": 1758272215.211267, "env_id": null}
r,l,t,success,distance
-0.77694,37,1431.756797,True,0.04869174584746361
4.882969,1,1431.763113,True,0.044716592878103256
-4.283026,55,1434.882149,True,0.049319881945848465
-0.329957,37,1436.493632,True,0.04674674943089485
-95.667237,500,1460.840444,False,0.1313728392124176
-4.194076,60,1463.95406,True,0.04963291808962822
4.88727,1,1463.959026,True,0.049669865518808365
-0.659277,39,1466.293256,True,0.04764232039451599
0.112522,46,1467.912003,True,0.049931399524211884
-17.792573,115,1474.108158,True,0.04920336604118347
3.278555,12,1474.132676,True,0.047173332422971725
-6.769888,66,1478.01275,True,0.048918262124061584
-11.932563,110,1482.714543,True,0.049732208251953125
3.116594,13,1483.483338,True,0.0478765107691288
-18.32634,119,1489.91337,True,0.04892361909151077
-10.110638,58,1492.250179,True,0.04991758614778519
0.981438,26,1493.779638,True,0.04896349087357521
-2.463911,42,1496.107212,True,0.04918418824672699
-62.787446,500,1520.422985,False,0.06691019982099533
3.91407,9,1520.440038,True,0.048239950090646744
-69.066889,500,1546.286039,False,0.08282309025526047
-11.682666,92,1550.540238,True,0.04813580960035324
-16.396097,82,1554.568435,True,0.047984834760427475
-12.484216,77,1558.472055,True,0.04950881376862526
-13.00619,108,1564.009798,True,0.04937729239463806
-17.319678,97,1568.7319,True,0.049876246601343155
-16.631185,103,1574.261164,True,0.04747599735856056
-0.700432,36,1575.83944,True,0.04840661585330963
-2.681205,48,1578.187682,True,0.04986915737390518
-16.448851,96,1582.899556,True,0.049827076494693756
-135.15892,500,1607.151334,False,0.2133331298828125
4.935805,1,1607.155783,True,0.01570570282638073
0.583451,34,1608.714648,True,0.04903407767415047
-3.756131,48,1611.070219,True,0.04721445590257645
-121.239639,500,1635.289078,False,0.21280135214328766
-5.997535,54,1638.44011,True,0.04641328379511833
2.238122,21,1639.223171,True,0.049383752048015594
3.451247,13,1640.003011,True,0.04940073564648628
-6.531315,74,1643.927853,True,0.049882251769304276
4.665172,3,1643.937064,True,0.04999929666519165
2.244991,22,1644.721656,True,0.04981015995144844
-14.220237,78,1648.605281,True,0.048576243221759796
2.981679,16,1649.386516,True,0.04891327768564224
-0.75409,41,1651.71469,True,0.049074433743953705
-4.563541,55,1654.110176,True,0.0484384186565876
-0.049696,41,1656.442106,True,0.04994066804647446
0.440731,29,1657.249249,True,0.04803823307156563
-15.962889,89,1661.945577,True,0.047673407942056656
-15.088417,91,1666.600667,True,0.049750469624996185
-2.020392,44,1668.174801,True,0.04827748239040375
-51.988464,306,1683.811033,True,0.0426168255507946
4.404859,5,1683.821856,True,0.049609825015068054
-4.786785,64,1686.936327,True,0.04935050383210182
-9.197941,71,1690.044138,True,0.049360599368810654
0.27779,31,1691.60196,True,0.04895630106329918
0.017701,29,1693.198553,True,0.049979355186223984
-93.4601,359,1710.425646,True,0.04701415076851845
-3.991565,49,1713.559907,True,0.04783819988369942
1.990671,24,1714.349418,True,0.048306919634342194
-0.582407,38,1715.923669,True,0.04823004826903343
3.049694,16,1716.707771,True,0.04834618791937828
-6.081353,54,1719.811662,True,0.049623340368270874
-3.907888,50,1722.182698,True,0.049593497067689896
-1.258356,38,1723.749958,True,0.04978219047188759
0.947878,33,1725.565795,True,0.04964693635702133
