#{"t_start": 1759313049.5450497, "env_id": "None"}
r,l,t,success,distance
-223.730863,500,13.278884,False,0.48774653673171997
-266.638885,500,18.093975,False,0.6393533945083618
-216.706209,500,22.198367,False,0.580769956111908
-188.14064,500,26.485176,False,0.4362305700778961
-271.102483,500,31.359758,False,0.5550785660743713
-7.45022,13,33.647392,True,0.04162617772817612
-407.69786,500,358.6109,False,0.5663343071937561
-413.929751,500,703.984937,False,0.5500094294548035
-474.452413,500,1037.657673,False,0.5081186294555664
-319.606643,500,1375.760714,False,0.6628504395484924
-259.181972,500,1679.823759,False,0.62978595495224
-471.245346,500,1752.2689,False,0.5946661233901978
-458.374947,500,1825.495185,False,0.6358792781829834
-257.192983,500,1900.499213,False,0.4821454882621765
-288.757068,500,1974.48939,False,0.5629154443740845
-324.4184,500,2049.31871,False,0.5618698596954346
-512.935839,500,2123.10989,False,0.5836053490638733
-260.263331,500,2198.943916,False,0.5547724962234497
-353.808092,500,2273.084337,False,0.6085193753242493
-475.639669,500,2346.892715,False,0.5738345980644226
-460.879159,500,2419.901824,False,0.5497238039970398
-411.770149,500,2494.696186,False,0.5591655969619751
-414.364705,500,2568.713732,False,0.6301016211509705
-717.347609,500,2642.08985,False,0.5724443793296814
-329.751958,500,2728.165941,False,0.6962112784385681
-441.605518,500,2808.935512,False,0.5449091792106628
-227.518219,500,2883.906585,False,0.5180730819702148
-296.055986,500,2957.998019,False,0.6287598013877869
-237.711118,500,3032.686563,False,0.5841489434242249
-295.375319,500,3109.113294,False,0.4756006896495819
-223.330051,500,3210.056371,False,0.5595881938934326
-142.764955,500,3284.836462,False,0.4715726971626282
-245.064401,500,3360.098956,False,0.5184115171432495
-275.892193,500,3437.608214,False,0.49666324257850647
-282.776096,500,3512.472662,False,0.5919451117515564
-269.023639,500,3587.852716,False,0.6071783900260925
-427.782969,500,3663.202352,False,0.525507926940918
-475.758639,500,3740.895742,False,0.6666697263717651
-424.041819,500,3815.321588,False,0.5412766337394714
-636.061207,500,3890.509402,False,0.5175425410270691
-373.042813,500,3965.900321,False,0.5416232347488403
-183.859869,500,4043.540244,False,0.5545912384986877
-324.775722,500,4118.61067,False,0.5228064656257629
-175.202811,500,4193.455234,False,0.4376281797885895
-232.789334,500,4267.891594,False,0.5236378312110901
-252.796284,500,4344.951856,False,0.4204653799533844
-296.427383,500,4419.990392,False,0.5544852018356323
-253.187051,500,4494.687161,False,0.5114752650260925
-472.221709,500,4571.214368,False,0.6514129638671875
-159.082558,500,4650.038265,False,0.6964902877807617
-382.89473,500,4724.483017,False,0.6258209347724915
-11.368769,12,4726.981675,True,0.032748542726039886
-435.92843,500,4801.580715,False,0.6759851574897766
-290.040315,500,4876.967609,False,0.461130827665329
-349.293063,500,4953.160922,False,0.5006968379020691
-256.076717,500,5032.364198,False,0.5308548808097839
-327.644249,500,5109.20251,False,0.5693932771682739
-282.384451,500,5185.572722,False,0.5153723359107971
-284.972156,500,5261.113114,False,0.4741698205471039
-23.297929,36,5268.139998,True,0.041061460971832275
-551.769062,500,5343.609975,False,0.5401105880737305
-607.923104,500,5418.731248,False,0.5477908253669739
-293.894308,500,5514.896141,False,0.43414607644081116
-419.970115,500,5592.554593,False,0.5709745287895203
-447.147872,500,5666.900022,False,0.59946209192276
-716.184369,500,5742.056657,False,0.554466724395752
-575.359575,500,5817.428321,False,0.4315858483314514
-622.793807,500,5895.720143,False,0.6130326986312866
-1131.587582,500,5970.827575,False,0.527057945728302
-686.194342,500,6046.057688,False,0.5431123971939087
-430.84951,500,6120.679303,False,0.6170156598091125
4.040704,5,6122.958917,True,0.04230916127562523
-341.994807,500,6198.599823,False,0.6390277147293091
-379.508248,500,6273.840044,False,0.6709221601486206
-450.239995,500,6350.712563,False,0.4484334886074066
-15.125455,32,6355.644921,True,0.047424737364053726
-1053.946239,500,6432.80038,False,0.5793153047561646
-1103.066166,500,6508.026305,False,0.752915620803833
-1050.974443,500,6581.915013,False,0.5446974039077759
-130.683401,90,6596.400567,True,0.04394129663705826
-382.266743,500,6670.770637,False,0.6424809694290161
-1112.268812,500,6746.778019,False,0.45223069190979004
-792.741783,500,6822.493241,False,0.4768158793449402
-880.613472,500,6899.875233,False,0.7354140281677246
-218.002055,153,6922.308892,True,0.03379951789975166
-261.429051,500,6999.071316,False,0.4522368013858795
-429.496577,500,7074.571087,False,0.6338804364204407
