#{"t_start": 1759313048.5341113, "env_id": "None"}
r,l,t,success,distance
-204.644081,500,14.207294,False,0.15843836963176727
-818.515787,500,19.022958,False,0.24470041692256927
-1182.116757,500,23.122431,False,0.5445988774299622
-746.253515,500,27.457785,False,0.4606272280216217
-1074.199837,500,32.33236,False,0.30481046438217163
-921.355437,400,277.540381,True,0.0374925434589386
-1101.67293,500,625.605449,False,0.2787274420261383
-238.659466,500,962.519544,False,0.504582941532135
-851.897945,406,1237.575767,True,0.026888398453593254
-37.305,54,1269.966896,True,0.0428195521235466
-942.185168,500,1591.70912,False,0.4993239641189575
-539.454391,500,1729.631771,False,0.35221293568611145
-929.649531,500,1805.258486,False,0.3567805588245392
-591.899522,194,1833.573712,True,0.033080875873565674
-197.797281,239,1868.631255,True,0.021566923707723618
-1002.400812,500,1942.130142,False,0.46673187613487244
-5.418605,3,1942.251044,True,0.04232204332947731
-462.097011,500,2016.946662,False,0.31107786297798157
-207.683064,500,2092.651414,False,0.3805598020553589
-1238.443031,500,2166.612334,False,0.48594409227371216
-359.545793,500,2240.60789,False,0.26947733759880066
-8.506796,13,2243.014642,True,0.03921003267168999
-302.610714,500,2316.984007,False,0.48332899808883667
-234.180187,500,2392.567873,False,0.4522266685962677
-261.261607,500,2465.137334,False,0.33977052569389343
-291.455638,500,2539.034879,False,0.4811747968196869
-325.498642,500,2612.147542,False,0.19093665480613708
-303.447474,500,2696.581336,False,0.45081856846809387
-520.062358,500,2778.121693,False,0.4468710124492645
-913.105375,500,2853.801169,False,0.3673880696296692
-891.353467,500,2927.823217,False,0.3483307659626007
-798.384621,255,2966.206702,True,0.030605288222432137
-849.399068,500,3040.913027,False,0.3687235116958618
-1330.874005,500,3117.566481,False,0.22767741978168488
-1517.308107,500,3218.273646,False,0.4326159954071045
-2132.593941,500,3293.01855,False,0.20224881172180176
-2078.28426,500,3368.254961,False,0.3399885594844818
-1842.439049,500,3446.124122,False,0.24352246522903442
-1788.643207,500,3520.817869,False,0.5042396187782288
-879.977257,500,3596.24524,False,0.17431683838367462
-1439.512627,500,3671.566995,False,0.41082796454429626
-2014.623268,500,3749.247767,False,0.3236851096153259
-666.967997,185,3775.907156,True,0.0339970663189888
-1725.546168,500,3852.657065,False,0.35527941584587097
-2093.830829,500,3928.149324,False,0.5262845754623413
-1555.043091,500,4003.012701,False,0.2050814926624298
-700.998011,172,4029.965764,True,0.04088995233178139
-344.524292,105,4044.783912,True,0.03337142616510391
-1014.83891,500,4122.032666,False,0.3737199902534485
-448.221608,321,4170.117871,True,0.031454071402549744
-942.921611,500,4244.745354,False,0.106966033577919
-69.530292,39,4249.69354,True,0.027849243953824043
-205.599847,500,4326.558801,False,0.27480176091194153
-347.038867,500,4401.697253,False,0.45057958364486694
-210.000703,500,4476.479209,False,0.30495983362197876
-282.408204,500,4552.536812,False,0.3015892505645752
-207.495913,500,4631.211231,False,0.3167823851108551
-266.38357,500,4706.2812,False,0.2529635429382324
-225.333674,500,4780.805676,False,0.33769723773002625
-368.670739,500,4856.497075,False,0.2860383987426758
-224.168236,500,4934.291786,False,0.4422079920768738
-303.622931,500,5010.912099,False,0.4516296982765198
-279.160206,500,5088.059562,False,0.6441376209259033
-347.386434,500,5164.640164,False,0.4701155722141266
-392.446953,500,5242.53117,False,0.5213042497634888
-359.473071,500,5317.538693,False,0.5809588432312012
-105.249755,209,5349.599544,True,0.028750335797667503
-406.785263,500,5424.727486,False,0.2852717339992523
-671.710076,500,5520.763949,False,0.4399164319038391
-542.01034,500,5598.477627,False,0.4438811242580414
-757.966285,500,5672.742248,False,0.25755226612091064
-605.724226,500,5748.066832,False,0.521290123462677
-1036.980195,500,5823.443761,False,0.2342650145292282
-60.217996,21,5828.189889,True,0.04721774905920029
-720.223053,500,5904.113961,False,0.26324763894081116
-493.99572,415,5966.983811,True,0.03714083135128021
-494.97862,237,6003.449251,True,0.037223123013973236
-1031.705255,500,6078.326118,False,0.4948761761188507
-993.619442,500,6153.552047,False,0.428494393825531
-1075.904471,500,6228.959305,False,0.35323673486709595
-948.219603,500,6307.607748,False,0.2560232877731323
-1242.332005,500,6383.001545,False,0.37169474363327026
-336.735009,500,6458.459717,False,0.2363392561674118
-1034.156463,500,6533.018369,False,0.3263721764087677
-1043.685654,500,6609.405048,False,0.6919831037521362
-12.144655,5,6609.549963,True,0.04663065820932388
-545.932156,500,6684.04804,False,0.08992920070886612
-14.833718,8,6686.412101,True,0.0346432626247406
-664.576605,500,6762.590591,False,0.4115106165409088
-201.525842,286,6806.190703,True,0.045155927538871765
-536.394653,395,6866.973409,True,0.049088578671216965
-349.380855,500,6942.462215,False,0.5258091688156128
-372.536217,500,7017.28872,False,0.5374044179916382
-305.810325,500,7092.695417,False,0.431244432926178
