#{"t_start": 1758957837.659577, "env_id": "None"}
r,l,t,success,distance
-99.425693,500,1640.096229,False,0.11401069164276123
-3.15396,40,1640.199189,True,0.047825854271650314
-13.278742,92,1640.405468,True,0.04932817071676254
-22.176292,190,1640.808111,True,0.04874415695667267
-64.745604,500,1641.811081,False,0.09272640198469162
-68.989842,500,1642.803587,False,0.09352666139602661
-5.871423,66,1642.944859,True,0.04953870549798012
-1.152597,39,1643.03157,True,0.049589186906814575
-5.881061,111,1643.265445,True,0.04948198422789574
-119.690241,500,1644.215746,False,0.26852115988731384
-3.195867,38,3717.118577,True,0.045486338436603546
-0.247619,43,3717.213219,True,0.047655899077653885
-32.7546,163,3717.54067,True,0.049498941749334335
-29.642884,271,3718.051793,True,0.04975658655166626
-0.420718,34,3718.122542,True,0.04871057718992233
-11.508965,88,3718.305508,True,0.04965280741453171
-81.468867,500,3719.336665,False,0.13062730431556702
-75.054763,500,3720.469506,False,0.1151496171951294
-128.084439,500,3721.593453,False,0.32716473937034607
-16.711411,119,3721.822622,True,0.04966507852077484
0.817209,34,5800.52867,True,0.049561455845832825
-60.431579,500,5801.533128,False,0.09931326657533646
1.642657,23,5801.576968,True,0.04954472929239273
-84.898878,500,5802.548377,False,0.12617848813533783
-13.49194,73,5802.706166,True,0.04918087273836136
-8.550581,53,5802.819801,True,0.047590650618076324
4.894502,1,5802.835588,True,0.030628766864538193
-91.559616,500,5803.832082,False,0.23579846322536469
-7.113128,49,5803.945968,True,0.048266809433698654
-21.657995,110,5804.156969,True,0.04747842624783516
-6.531492,56,7910.887729,True,0.04881130903959274
-61.936686,500,7911.964593,False,0.09899075329303741
-96.670289,500,7913.066407,False,0.09903057664632797
-81.476777,500,7914.216513,False,0.11076180636882782
-14.458506,102,7914.420156,True,0.04991207644343376
-3.479835,48,7914.538468,True,0.049119673669338226
-76.596318,500,7915.606586,False,0.10323115438222885
-3.663568,53,7915.724638,True,0.04933478310704231
1.221075,27,7915.783237,True,0.04977625235915184
-13.697079,89,7915.988791,True,0.04921618103981018
-27.092851,202,10064.935843,True,0.0497189424932003
-9.385627,72,10065.087739,True,0.04990418255329132
-4.898466,50,10065.195867,True,0.04958898201584816
-21.616464,126,10065.487565,True,0.04890220984816551
-64.394076,500,10066.512141,False,0.1082741767168045
-161.16487,500,10067.551967,False,0.11254150420427322
-4.762081,52,10067.678914,True,0.04683111235499382
-12.083731,75,10067.814548,True,0.04713469743728638
-13.175418,92,10068.020083,True,0.04870688170194626
-186.248132,500,10069.124516,False,0.4402475655078888
