#{"t_start": 1758872155.2171066, "env_id": "None"}
r,l,t,success,distance
-139.788909,500,92.566847,False,0.24248383939266205
-7.651356,131,92.886346,True,0.04887734726071358
-92.345349,500,93.632969,False,0.18850930035114288
4.918876,1,93.641046,True,0.044949017465114594
-120.990252,500,94.315773,False,0.2772107720375061
-139.033237,500,95.08811,False,0.2667255699634552
-67.19421,500,95.838213,False,0.1658121645450592
-112.914195,500,96.547215,False,0.14913667738437653
-125.474911,500,97.241274,False,0.15078666806221008
-136.691099,500,97.937057,False,0.2976893186569214
-136.859446,500,185.75596,False,0.1860630363225937
-111.876297,500,186.36388,False,0.2212926149368286
-78.335442,500,186.965197,False,0.11832894384860992
-124.191093,500,187.550642,False,0.24122516810894012
-175.120991,500,188.229675,False,0.29538047313690186
-78.379101,500,188.788508,False,0.0829138457775116
-95.718552,500,189.399566,False,0.29638922214508057
-145.12519,500,190.028095,False,0.1821352243423462
-95.903229,500,190.687662,False,0.08442652225494385
-114.636798,500,191.289577,False,0.13855420053005219
-142.542375,500,279.831369,False,0.23515145480632782
-16.992876,104,279.970089,True,0.04923763871192932
-195.44609,500,280.556634,False,0.3621593415737152
-155.719085,500,281.223933,False,0.2702457010746002
-132.451304,500,281.865515,False,0.2249801903963089
-243.697409,500,282.597191,False,0.47930529713630676
-98.543146,500,283.189223,False,0.28731516003608704
-131.108653,500,283.9937,False,0.2351001799106598
-172.264595,500,284.72985,False,0.441445916891098
-21.06068,206,285.008167,True,0.04983539506793022
-30.252875,197,378.614438,True,0.049711085855960846
-122.265275,500,379.181962,False,0.16531968116760254
-46.544432,234,379.454893,True,0.04957189783453941
-123.847415,500,380.033995,False,0.15124961733818054
-102.81605,500,380.788924,False,0.08061594516038895
-82.926171,500,381.488059,False,0.11356256902217865
4.934056,1,381.497208,True,0.03539971262216568
-68.728801,500,382.169652,False,0.07379002124071121
-87.00688,500,382.834199,False,0.13944105803966522
-132.3179,500,383.521785,False,0.22128146886825562
-119.515176,500,476.153904,False,0.17352478206157684
-125.750215,500,476.760397,False,0.15844546258449554
-34.932568,202,477.009702,True,0.04696005955338478
-75.915672,500,477.605033,False,0.10405341535806656
-130.693003,500,478.262427,False,0.234225332736969
-156.730545,500,478.960095,False,0.2797631323337555
-66.98065,500,479.57518,False,0.11464862525463104
-73.847615,500,480.166082,False,0.10742633789777756
-189.863003,500,480.876525,False,0.2753044664859772
-135.283473,500,481.573272,False,0.17632536590099335
-69.672906,500,484.626919,False,0.09511234611272812
-101.167755,500,485.313285,False,0.17777585983276367
-106.639719,500,485.880621,False,0.10358154773712158
-131.922748,500,486.550554,False,0.22330208122730255
-88.577434,500,487.157772,False,0.17701181769371033
0.038835,41,487.230037,True,0.04927954822778702
-92.308425,500,487.876111,False,0.13765409588813782
-194.42732,500,488.663961,False,0.2745899558067322
-143.762288,500,489.21785,False,0.14930318295955658
-69.10087,500,489.811406,False,0.09112297743558884
.982941,500,178.916274,False,0.1854085773229599
-83.643934,500,181.587092,False,0.09242435544729233
-2.228963,50,181.760806,True,0.04899169132113457
-131.715827,500,184.599073,False,0.19250710308551788
-6.645101,67,184.807101,True,0.0449339896440506
-93.931575,500,193.823189,False,0.0935668870806694
-97.596944,500,196.813375,False,0.17057456076145172
-125.781522,500,199.757603,False,0.18138639628887177
-85.71024,462,202.743238,True,0.04895273596048355
-91.799287,500,205.599029,False,0.1697690486907959
4.885417,1,205.610752,True,0.03851988539099693
-85.603347,500,208.551565,False,0.08250954002141953
