#{"t_start": 1758872154.0613856, "env_id": "None"}
r,l,t,success,distance
-97.239868,500,375.987095,False,0.14108648896217346
-34.568056,332,377.333023,True,0.049865804612636566
-109.283121,500,385.849314,False,0.19758017361164093
-53.869206,317,388.399402,True,0.04888288304209709
-59.909974,300,389.530539,True,0.04662647843360901
-123.90456,500,392.777607,False,0.23195338249206543
-159.248354,500,395.805427,False,0.31424999237060547
-120.156981,500,399.012318,False,0.15911589562892914
-6.522013,91,400.501449,True,0.049792658537626266
-123.763831,500,402.467355,False,0.2597110867500305
-125.648538,500,405.490708,False,0.24367131292819977
-96.55377,500,408.783532,False,0.2018604874610901
-97.692413,500,412.0146,False,0.14515547454357147
-169.778765,500,415.100304,False,0.3198496699333191
-136.792397,500,418.255715,False,0.3125917911529541
-90.723056,500,421.341057,False,0.12504816055297852
-98.423102,500,424.310372,False,0.233613982796669
-55.63732,287,426.476287,True,0.04999677091836929
-102.092083,500,429.485369,False,0.20505084097385406
-112.115278,500,432.524089,False,0.16590110957622528
-121.61594,500,435.67264,False,0.22881460189819336
-120.04223,500,438.762566,False,0.18821263313293457
-89.008476,500,441.927363,False,0.17933976650238037
-19.539147,167,442.538811,True,0.04882711544632912
2.574066,22,442.619657,True,0.04908924549818039
-124.451551,500,445.86714,False,0.14939746260643005
-92.24629,444,448.674904,True,0.04927297309041023
-100.989252,500,451.616933,False,0.10243134200572968
-106.868965,500,454.622721,False,0.1727742850780487
-0.567828,44,454.783929,True,0.04947473481297493
-26.099595,257,456.960303,True,0.04853266477584839
-107.543363,500,460.195266,False,0.21752668917179108
-97.759682,500,462.113909,False,0.16084177792072296
-69.13882,500,465.159905,False,0.14640499651432037
-90.524299,500,468.353763,False,0.07653427124023438
-168.132632,500,471.384637,False,0.29987815022468567
-111.918383,500,474.35113,False,0.15718786418437958
-144.166719,500,483.58198,False,0.21925252676010132
