#{"t_start": 1758968144.037241, "env_id": "None"}
r,l,t,success,distance
-204.452325,500,3.655681,False,0.5130458474159241
-196.48393,500,7.533906,False,0.4610844850540161
-168.740419,500,11.407971,False,0.41465482115745544
-7.639028,87,13.056916,True,0.04971569776535034
-138.385268,500,16.957439,False,0.3858950436115265
-178.419968,500,20.873889,False,0.3974112272262573
-85.515953,500,24.896133,False,0.1457386463880539
-134.645134,500,28.920702,False,0.33337464928627014
-189.675852,500,31.709504,False,0.45493683218955994
-164.708932,500,35.748294,False,0.3217078745365143
-44.461287,290,38.451536,True,0.048497267067432404
-0.975529,46,38.719397,True,0.04960651695728302
-167.132799,500,42.821976,False,0.3605678975582123
-163.57487,500,46.976522,False,0.37890833616256714
-118.814743,500,51.082491,False,0.14899691939353943
-185.004901,500,55.605724,False,0.5469168424606323
-140.655794,500,59.802553,False,0.3058392107486725
-291.343189,500,63.718153,False,0.5550590753555298
-116.384638,500,67.810329,False,0.265336275100708
-181.216407,500,72.242867,False,0.3815859258174896
-193.566199,500,76.678855,False,0.34065741300582886
-94.653673,500,80.873127,False,0.24837085604667664
-146.977921,500,85.078622,False,0.38871991634368896
-154.18569,500,89.40701,False,0.38277533650398254
-139.476328,500,93.518945,False,0.29605650901794434
4.897794,1,93.532377,True,0.0381474532186985
-151.630594,500,97.623568,False,0.34084001183509827
-236.592271,500,101.733727,False,0.5370320081710815
-126.349745,500,105.913253,False,0.2482110857963562
-144.584698,500,110.041199,False,0.3839220106601715
-133.184264,500,114.372322,False,0.2764892876148224
-217.384543,500,118.667903,False,0.6505376100540161
-194.631543,500,122.838448,False,0.49260061979293823
-127.512578,500,137.558457,False,0.43139246106147766
-134.414725,500,141.825343,False,0.31260189414024353
-175.353892,500,146.067503,False,0.41461557149887085
-52.224852,296,147.73923,True,0.04946032166481018
-181.251402,500,152.181478,False,0.383846253156662
-174.354835,500,156.327571,False,0.49682170152664185
-208.451956,500,160.642875,False,0.5809584856033325
-148.053443,500,164.910134,False,0.4657405912876129
-278.131875,500,169.369272,False,0.7848456501960754
-160.460354,500,173.714892,False,0.5046107172966003
-131.64128,500,178.020163,False,0.18159721791744232
-208.658908,500,182.319329,False,0.45478200912475586
-148.637386,500,186.380303,False,0.31892943382263184
-157.283457,500,190.568238,False,0.2827977240085602
-202.052651,500,194.798022,False,0.32127270102500916
-246.299823,500,199.128,False,0.4921855032444
-147.977827,500,203.404814,False,0.3069482445716858
-174.047525,500,207.61706,False,0.43691733479499817
-144.091679,500,211.772592,False,0.3345318138599396
-118.955928,500,215.865618,False,0.16045206785202026
-192.932401,500,220.077825,False,0.612041711807251
-248.349304,500,224.365559,False,0.5299217700958252
-111.975267,500,228.442708,False,0.27926012873649597
-120.284862,500,232.782898,False,0.3381407558917999
-246.72087,500,237.22733,False,0.6690623760223389
-149.182998,500,241.369434,False,0.37601691484451294
-189.616714,500,245.658728,False,0.4506475329399109
-166.782648,500,249.815165,False,0.40631163120269775
3.992357,8,249.85495,True,0.04969960078597069
-149.215858,500,254.304003,False,0.3849952816963196
-13.370434,104,254.92526,True,0.0447453074157238
-202.443731,500,258.992008,False,0.4633864164352417
-137.401128,500,272.946233,False,0.2960086464881897
-66.31286,336,275.002645,True,0.04867887869477272
-155.050939,500,279.149916,False,0.2770218253135681
-176.88929,500,283.425409,False,0.3541935384273529
-266.429455,500,287.766756,False,0.5431579351425171
-169.356602,500,292.135485,False,0.3606583774089813
-214.737153,500,296.286425,False,0.5010300874710083
-216.052052,500,300.44886,False,0.480937659740448
4.897968,1,300.465029,True,0.031039990484714508
-135.072912,500,304.558188,False,0.31860268115997314
-162.228321,500,309.06141,False,0.44490110874176025
-124.200186,500,313.206739,False,0.3544984757900238
-157.050787,500,317.46551,False,0.17071424424648285
-147.693875,500,321.707303,False,0.36400872468948364
-51.865616,301,324.884407,True,0.04980482906103134
-219.313489,500,329.248616,False,0.4669035077095032
-187.841303,500,333.688712,False,0.5243533253669739
-112.17785,500,338.015496,False,0.2699107527732849
-174.376403,500,342.552009,False,0.35317105054855347
-139.287496,500,347.010738,False,0.3631420135498047
-96.479263,500,351.349407,False,0.23934318125247955
-134.616497,500,355.886589,False,0.35456469655036926
-117.418627,500,360.20957,False,0.19898071885108948
-138.521052,500,364.709817,False,0.22036263346672058
-100.786465,500,367.937115,False,0.08353805541992188
-125.668244,500,372.161309,False,0.30143120884895325
-125.796476,500,376.559691,False,0.28479689359664917
-232.15082,500,380.974037,False,0.5152335166931152
-239.47511,500,384.910131,False,0.4463840126991272
-85.449115,500,389.177249,False,0.15078598260879517
-104.713254,500,393.652499,False,0.19820193946361542
-184.049625,500,398.075833,False,0.45147573947906494
-32.709283,228,411.034741,True,0.0497153140604496
-94.845878,500,415.202624,False,0.19550687074661255
-209.443268,500,419.458336,False,0.5182189345359802
-161.610523,500,423.59243,False,0.3164004683494568
-125.146231,500,428.161911,False,0.18247202038764954
-198.47453,500,432.584665,False,0.4783004820346832
-149.788324,500,436.932308,False,0.3305491507053375
-133.981867,500,441.495954,False,0.2202339768409729
-76.835811,500,445.906954,False,0.13390570878982544
-133.070125,500,450.230453,False,0.2229781150817871
-110.05944,500,454.681005,False,0.13810817897319794
-170.77578,500,459.051005,False,0.502708375453949
-126.616276,500,461.880744,False,0.25781336426734924
-148.12609,500,466.508516,False,0.3945911228656769
-82.454042,500,471.106787,False,0.1900269240140915
-124.299169,500,475.449336,False,0.2718833386898041
-203.144119,500,479.723912,False,0.631118893623352
-157.548279,500,483.927422,False,0.21494704484939575
-44.59408,293,486.99849,True,0.04981480911374092
-174.75555,500,491.131664,False,0.4416630268096924
-144.348326,500,495.411961,False,0.35061517357826233
-155.264583,500,499.567617,False,0.3746095597743988
-93.698397,500,503.678387,False,0.22169892489910126
-130.354451,500,507.91326,False,0.30814334750175476
-99.604759,500,512.42747,False,0.13973097503185272
-284.346246,500,516.730097,False,0.6901509761810303
-115.553804,500,521.280231,False,0.19895578920841217
-214.224928,500,525.648116,False,0.4841652512550354
-92.804273,500,529.898883,False,0.21310904622077942
-181.601606,500,534.491916,False,0.48283651471138
-253.138438,500,538.727739,False,0.6048574447631836
-152.357862,500,553.606237,False,0.3608734905719757
-171.95335,500,558.294821,False,0.4237147271633148
-169.797996,500,562.815454,False,0.43268346786499023
4.913698,1,562.827507,True,0.047957077622413635
-172.462914,500,567.234221,False,0.3254566490650177
-121.816644,500,571.815557,False,0.31346482038497925
-157.717592,500,576.180593,False,0.3898245096206665
-169.369467,500,580.604389,False,0.33380070328712463
-8.440516,98,581.18697,True,0.049818966537714005
-189.882769,500,585.581592,False,0.4517383277416229
-124.894794,500,590.160624,False,0.24239106476306915
-170.121929,500,594.633603,False,0.3782232105731964
-196.23893,500,599.232972,False,0.4705744981765747
-138.311542,500,603.726422,False,0.37674039602279663
-144.517242,500,608.037634,False,0.36972323060035706
-112.462233,500,612.308245,False,0.2869599163532257
-106.85279,500,616.424278,False,0.2150052934885025
-131.634043,500,619.616449,False,0.24184100329875946
-84.250742,500,624.168735,False,0.1328347623348236
-95.386449,500,628.675068,False,0.17448464035987854
-122.472636,500,632.987753,False,0.26465606689453125
-188.324469,500,637.376011,False,0.4054549038410187
-124.29838,500,641.907887,False,0.2257094383239746
-32.739745,251,644.745446,True,0.047560498118400574
-81.95072,500,648.993994,False,0.11154884845018387
-184.133931,500,653.859141,False,0.39492031931877136
-95.901694,500,658.441913,False,0.15783357620239258
-167.080874,500,662.670099,False,0.3775782287120819
-153.258978,500,667.200305,False,0.3506610691547394
-146.873997,500,671.55609,False,0.09556354582309723
-172.194671,500,675.927544,False,0.3946455419063568
-189.046215,500,680.189606,False,0.38759368658065796
