#{"t_start": 1758968145.0073204, "env_id": "None"}
r,l,t,success,distance
--203.049795,500,123.392322,False,0.40030282735824585
-187.386286,500,124.546096,False,0.2698325216770172
-138.780127,500,125.611982,False,0.3497084379196167
-190.050926,500,126.718596,False,0.26021286845207214
-149.500327,500,127.667808,False,0.37683504819869995
-205.179602,500,128.709983,False,0.268899530172348
-183.994093,500,129.788584,False,0.27861449122428894
-202.69738,500,130.813726,False,0.3747791647911072
-213.809097,500,131.84581,False,0.37837693095207214
-176.988489,500,132.920946,False,0.41324880719184875
-218.654843,500,260.126488,False,0.4613332748413086
-159.024992,500,261.294986,False,0.4012320935726166
4.919374,1,261.30979,True,0.03642204403877258
-160.260934,500,262.299207,False,0.49341699481010437
-192.84122,500,263.350054,False,0.4626140594482422
-121.43695,500,264.408032,False,0.23249474167823792
-171.981559,500,265.550579,False,0.32728850841522217
-266.897246,500,266.702982,False,0.5771299600601196
-151.850804,500,267.633391,False,0.3658882975578308
-258.011241,500,268.717751,False,0.5689792633056641
-172.680237,500,398.355055,False,0.3327951729297638
-191.851467,500,399.221882,False,0.4119197428226471
-161.873037,500,400.288722,False,0.3683476150035858
-228.487802,500,401.380955,False,0.3962322771549225
-189.499322,500,402.433701,False,0.33833229541778564
-166.85736,500,403.430182,False,0.251237690448761
-182.110115,500,404.541526,False,0.42760738730430603
-210.231643,500,405.359368,False,0.4941695034503937
-178.414403,500,406.376805,False,0.36252734065055847
-212.015201,500,407.46118,False,0.36047330498695374
-213.02695,500,538.926388,False,0.5144516229629517
-170.261093,500,540.01062,False,0.34726613759994507
-216.20252,500,541.108006,False,0.3750932812690735
-205.167485,500,542.006865,False,0.5440986752510071
-174.249835,500,542.991843,False,0.4408830404281616
-159.928297,500,544.074664,False,0.3651900589466095
-165.650068,500,545.135775,False,0.33794105052948
-202.023953,500,546.161126,False,0.3615245521068573
-193.441039,500,547.201874,False,0.3716745674610138
-193.548506,500,548.273933,False,0.36406245827674866
-175.941125,500,681.190401,False,0.3590279519557953
-220.156042,500,682.380192,False,0.4099106788635254
-194.600477,500,683.376835,False,0.5115711092948914
-173.577802,500,684.447792,False,0.3833838105201721
-163.663681,500,685.520641,False,0.3370204567909241
-208.974969,500,686.528908,False,0.5424686074256897
-173.608234,500,687.592618,False,0.36177945137023926
-279.325696,500,688.614975,False,0.5278010368347168
-175.80317,500,689.657411,False,0.36701861023902893
-211.103448,500,690.704344,False,0.417875200510025
-164.674449,500,694.464958,False,0.38345223665237427
-192.613333,500,695.437983,False,0.4824727773666382
-4.001545,55,695.539018,True,0.049817319959402084
-199.614409,500,696.508558,False,0.3521364629268646
-171.980305,500,697.531337,False,0.3428778350353241
-190.747995,500,698.549814,False,0.36395263671875
-182.051031,500,699.660645,False,0.37243515253067017
-182.016169,500,700.641094,False,0.527376115322113
-179.19053,500,701.574229,False,0.3176433742046356
-201.304932,500,702.598676,False,0.3576928377151489
,0.5934461355209351
-157.320337,500,271.62889,False,0.565646767616272
-253.498368,500,275.999485,False,0.759644627571106
-173.687628,500,280.144097,False,0.48509955406188965
-267.172142,500,284.421933,False,0.8507140278816223
-289.98729,500,288.759158,False,0.8034804463386536
-228.057711,500,293.137523,False,0.5682642459869385
-164.835283,500,297.270307,False,0.4485810697078705
-123.525121,500,301.453675,False,0.3809869587421417
-271.934126,500,305.547696,False,0.5917664766311646
-175.580291,500,310.03875,False,0.45410749316215515
-301.777237,500,314.186118,False,0.8232431411743164
-243.303101,500,318.445938,False,0.48314163088798523
-157.102178,500,322.686354,False,0.47481417655944824
-228.940583,500,327.075795,False,0.6841728091239929
-155.094172,500,331.468807,False,0.48177027702331543
-4.290553,58,331.786598,True,0.049857351928949356
-126.457713,500,336.223468,False,0.3046060800552368
-215.528408,500,340.595855,False,0.4819304049015045
-141.74182,500,345.245534,False,0.40015676617622375
-178.860416,500,349.535141,False,0.49908655881881714
-167.988517,500,353.819013,False,0.47534239292144775
-238.117251,500,358.364476,False,0.5196000337600708
-179.729853,500,362.799732,False,0.45932668447494507
-226.011831,500,367.274329,False,0.44789111614227295
-302.3891,500,371.71626,False,0.778445839881897
-205.995785,500,376.100531,False,0.54478520154953
-179.277711,500,380.521946,False,0.4604990780353546
-196.822095,500,384.536803,False,0.5104798674583435
-330.307042,500,388.690686,False,0.6593208312988281
-203.880141,500,393.058357,False,0.6971981525421143
-190.451041,500,397.647552,False,0.55767422914505
-153.683527,500,412.204721,False,0.4202910363674164
-163.245045,500,416.365031,False,0.5027961730957031
-172.139364,500,420.638276,False,0.503317654132843
-218.341077,500,424.72014,False,0.49987053871154785
-101.387294,500,429.312128,False,0.21190045773983002
-149.134596,500,433.741622,False,0.5261902809143066
-138.860512,500,438.127838,False,0.4392792284488678
-153.803328,500,442.728366,False,0.4628572165966034
-184.576548,500,447.058512,False,0.42588624358177185
-214.206011,500,451.421234,False,0.4916501045227051
-161.579544,500,455.819083,False,0.43890249729156494
-125.987305,500,460.193628,False,0.44999027252197266
-10.985918,101,460.762118,True,0.04908512160181999
-166.613397,500,465.180429,False,0.4809147119522095
-204.316494,500,469.606234,False,0.5177347660064697
-178.528324,500,474.24727,False,0.6148819923400879
-212.630818,500,478.527353,False,0.5984621644020081
-125.313142,500,482.705011,False,0.21527183055877686
-131.345183,500,486.919741,False,0.3913622498512268
