#{"t_start": 1758473433.053374, "env_id": null}
r,l,t,success,distance
-89.549396,500,2.093721,False,0.13853949308395386
-121.844717,500,2.94115,False,0.21266816556453705
-103.872017,500,3.682537,False,0.16781525313854218
-161.057669,500,4.416926,False,0.26571694016456604
-121.233417,500,5.153439,False,0.17468564212322235
-138.321898,500,40.268887,False,0.23107627034187317
-137.359799,500,76.343489,False,0.2350914180278778
-113.147327,500,101.278359,False,0.18058426678180695
-139.281683,500,129.512917,False,0.2128881961107254
-71.910365,379,149.143224,True,0.0489983856678009
-101.143677,500,174.897503,False,0.20025081932544708
-28.292266,160,183.146775,True,0.049090296030044556
-133.411559,500,208.789918,False,0.09174606949090958
-118.498828,500,233.979432,False,0.12850528955459595
-76.999731,500,259.440237,False,0.0881972536444664
-100.017871,500,285.231269,False,0.20613190531730652
1.391851,28,286.055579,True,0.0481472909450531
-3.94319,73,290.051487,True,0.049490127712488174
-101.050751,500,315.718059,False,0.13674938678741455
-90.903245,500,347.544194,False,0.1499558687210083
-41.166519,284,368.283076,True,0.04950082302093506
-63.539791,433,399.700099,True,0.04852624982595444
-34.525884,249,418.678679,True,0.04870667681097984
-115.200405,500,455.918898,False,0.2236996442079544
-166.143495,500,499.101692,False,0.2563091814517975
-96.777716,500,542.917886,False,0.10086555778980255
-82.07984,500,586.400026,False,0.11103100329637527
-105.692736,500,628.175112,False,0.16243065893650055
-34.197389,345,657.98104,True,0.049713220447301865
-79.840749,500,700.747247,True,0.04963132366538048
-108.207718,500,741.189845,False,0.1510901153087616
-83.824902,500,782.215787,False,0.11906053870916367
-103.791168,500,824.537825,False,0.1452433466911316
-71.664934,500,865.434645,False,0.10553765296936035
-102.516959,500,906.262965,False,0.22808526456356049
-2.912979,58,911.743028,True,0.048954255878925323
-132.161954,500,952.58253,False,0.2127021700143814
4.873947,1,952.589838,True,0.04839557036757469
-84.644,500,995.363177,False,0.10972534865140915
-117.050788,500,1038.527055,False,0.1709890514612198
-103.88986,500,1080.922412,False,0.16281723976135254
-142.235664,500,1110.916986,False,0.23884393274784088
1.046364,33,1112.640898,True,0.04980505257844925
-114.07898,500,1140.280342,False,0.09490572661161423
0.469199,37,1142.964944,True,0.04796798154711723
-43.507593,336,1161.810941,True,0.04938178509473801
-81.76111,500,1189.112718,False,0.10722658783197403
-40.089024,335,1207.587098,True,0.048564665019512177
-74.819939,500,1234.585567,False,0.0582958348095417
-33.864913,304,1251.732949,True,0.04963892698287964
-96.431997,500,1289.951383,False,0.1639438271522522
-153.887233,500,1331.355225,False,0.22913524508476257
-15.313906,104,1339.346825,True,0.04744771122932434
-41.609494,459,1377.229501,True,0.049314163625240326
-65.001596,500,1418.089401,False,0.07005161792039871
-45.70782,238,1437.82184,True,0.04994925856590271
-27.971168,146,1449.789664,True,0.049850091338157654
1.699666,26,1452.390625,True,0.04889582097530365
-2.06925,47,1456.355839,True,0.04807501658797264
4.730512,3,1456.366713,True,0.0474720261991024
-4.006278,62,1461.647446,True,0.049367163330316544
-19.557704,127,1472.123067,True,0.04901111498475075
-25.247523,190,1488.017579,True,0.04994182661175728
-123.556503,500,1533.054699,False,0.21081985533237457
-0.707626,34,1535.738358,True,0.04728103056550026
-87.785724,500,1573.728869,False,0.14654655754566193
-101.343573,500,1602.057599,False,0.09589283913373947
-5.922394,58,1607.272881,True,0.04843522980809212
