#{"t_start": 1758949668.4641016, "env_id": "None"}
r,l,t,success,distance
-165.543973,500,6.988854,False,0.42173126339912415
-108.964592,500,7.668475,False,0.31046438217163086
-144.705849,500,8.373727,False,0.25135537981987
-205.09792,500,9.219397,False,0.4659244120121002
-92.038934,500,9.9256,False,0.3058789074420929
-188.282565,500,10.671222,False,0.41820648312568665
-112.290389,500,11.444217,False,0.2649787366390228
-153.561957,500,12.207303,False,0.2600187361240387
-252.743134,500,12.970287,False,0.5184922814369202
-122.782924,500,13.737166,False,0.21676701307296753
-138.316914,500,19.263257,False,0.3691447079181671
-180.810951,500,20.024046,False,0.1775083839893341
-169.449001,500,20.770259,False,0.33825385570526123
-151.503388,500,21.500392,False,0.3708645701408386
-67.713169,500,22.262571,False,0.17338137328624725
-89.387218,500,23.085522,False,0.2458038479089737
-207.265732,500,23.880405,False,0.47456294298171997
-122.630087,500,24.628457,False,0.3337606191635132
-209.101369,500,25.401485,False,0.4346449077129364
-188.576768,500,26.18587,False,0.5063855051994324
-84.419754,500,191.432474,False,0.10902000218629837
-174.458426,500,192.470929,False,0.37973761558532715
-209.611926,500,193.623456,False,0.41933780908584595
-105.724377,500,194.684482,False,0.21286237239837646
-135.826953,500,195.831501,False,0.2632216513156891
-71.96605,500,196.924623,False,0.08446827530860901
-152.23379,500,197.9066,False,0.30108651518821716
-102.510678,500,198.958461,False,0.22567439079284668
-99.782946,500,199.921804,False,0.3000245988368988
-136.385531,500,201.002745,False,0.2794831693172455
-0.375595,37,373.815587,True,0.04890022799372673
-75.871269,500,374.753243,False,0.14774292707443237
3.62947,14,374.799727,True,0.04970948025584221
-108.70686,500,375.750528,False,0.25010958313941956
-133.640453,500,376.663035,False,0.2634531557559967
-120.741116,500,377.623794,False,0.21992748975753784
-10.246187,104,377.824864,True,0.04954919591546059
-71.23816,500,378.774423,False,0.12002354115247726
4.910477,1,378.791224,True,0.04544577747583389
-177.428182,500,379.699918,False,0.3306841254234314
-31.124199,135,557.829889,True,0.0492347814142704
-16.155344,156,558.146671,True,0.049911949783563614
-84.789812,500,559.11724,False,0.12156227231025696
-148.582489,500,560.126953,False,0.27583014965057373
-5.486599,66,560.258344,True,0.04908883199095726
4.241906,7,560.277719,True,0.047764044255018234
-21.538171,185,560.650377,True,0.049470964819192886
-121.475141,500,561.530793,False,0.1823633909225464
-15.355053,129,561.775269,True,0.04983511567115784
-50.226102,500,562.788117,False,0.07102175801992416
-129.931661,500,764.255562,False,0.24122652411460876
-113.57372,500,765.427961,False,0.19527776539325714
-59.6781,500,766.786206,False,0.07493250072002411
-132.726777,500,768.192557,False,0.24243007600307465
-83.579336,500,769.495701,False,0.08215714246034622
-95.550705,500,770.669401,False,0.15632496774196625
-109.088361,500,771.887593,False,0.22177603840827942
-60.855295,500,773.034339,False,0.10473570227622986
-88.336885,500,774.188089,False,0.12872758507728577
-126.878294,500,775.2716,False,0.23452192544937134
-68.964837,500,991.035974,False,0.07674876600503922
-84.343338,500,992.082425,False,0.0841071829199791
-54.865256,500,993.197544,False,0.08193017542362213
-0.381036,40,993.299638,True,0.04922693595290184
-28.220156,170,993.672808,True,0.04991307854652405
-11.423362,111,993.926631,True,0.048486851155757904
-15.882304,108,994.130369,True,0.049546174705028534
-129.111146,500,995.18384,False,0.23617513477802277
-71.489504,500,996.147962,False,0.12414587289094925
-63.770047,500,997.246434,False,0.09327732026576996
-75.845153,500,1187.714993,False,0.13425259292125702
-6.070398,76,1187.900107,True,0.04970350116491318
-15.237602,114,1188.116424,True,0.04885104298591614
-9.470317,65,1188.262543,True,0.0469183512032032
-161.369663,500,1189.573523,False,0.2757623493671417
-3.94366,42,1189.692779,True,0.04944367706775665
-57.613403,500,1190.997805,False,0.06890740245580673
-66.419799,500,1192.17,False,0.06713567674160004
-20.074817,140,1192.491462,True,0.04921915754675865
-8.378719,56,1192.63409,True,0.048804763704538345
-60.415364,500,1385.471635,False,0.1074020117521286
-18.829565,99,1385.686878,True,0.049559444189071655
-7.011485,65,1385.832884,True,0.04898526519536972
-12.720033,93,1386.045687,True,0.04951327666640282
-70.39247,500,1387.131444,False,0.11151358485221863
-233.265463,500,1388.382699,False,0.444881796836853
-147.577249,500,1389.600569,False,0.254266619682312
-176.001006,500,1390.764467,False,0.2923091948032379
-172.288338,500,1391.816763,False,0.2876269519329071
-80.432514,500,1392.858453,False,0.1578633189201355
